county_state,GOP_2020,Avg_Trump_vote,Vax_Pct,Vax_5Plus_Pct,Vax_12Plus_Pct,Vax_18Plus_Pct,Vax_65Plus_Pct,COVID_Deaths_Per_10K,All_Deaths_Per_10K,median_age
Nolan County_TX,0.771284521,0.771284521,42,45,49.90000153,53,76.80000305,73.3,394.6,38.29999924
Ohio County_KY,0.771138489,0.771138489,40.70000076,43.40000153,47.09999847,49.90000153,70.30000305,25.75,333.5,40.70000076
Bailey County_TX,0.770967722,0.770967722,38.5,41.90000153,47.09999847,51.29999924,70.80000305,27.8,200.44,33.90000153
Marion County_AR,0.77075839,0.77075839,36.79999924,38.70000076,41.40000153,43.20000076,54.70000076,20.61,391.09,51.90000153
Hickman County_TN,0.77064687,0.77064687,43.40000153,45.79999924,49.40000153,52,79.80000305,9.09,286.48,41.40000153
Fountain County_IN,0.770598531,0.770598531,48.5,51.40000153,55.79999924,58.59999847,92,24.96,318.38,43
Gooding County_ID,0.770082653,0.770082653,45.40000153,48.70000076,53.70000076,56.5,75.59999847,20.29,302.43,37.90000153
Hancock County_MS,0.769766688,0.769766688,45.59999847,47.90000153,51.29999924,53.5,72.69999695,11.94,294,45.29999924
Jefferson Davis Parish_LA,0.769692063,0.769692063,37.59999847,40.29999924,44.70000076,47.70000076,67.90000153,36.79,424.49,38
Madison County_AR,0.769691169,0.769691169,45.09999847,48.09999847,51.59999847,53.79999924,71.09999847,7.67,240.57,41.5
Box Butte County_NE,0.769615412,0.769615412,34.90000153,37.40000153,41.40000153,43.59999847,54.20000076,21.69,314.98,40.40000153
Hamlin County_SD,0.76938045,0.76938045,48.29999924,53.40000153,59.90000153,65.30000305,93.09999847,63.95,337.33,32.09999847
Dearborn County_IN,0.76933378,0.76933378,64.69999695,68.30000305,73.59999847,77.59999847,95,31.68,292.23,42.5
Castro County_TX,0.769083083,0.769083083,44.09999847,47.5,52.59999847,55.09999847,75.59999847,25.77,248.17,34.40000153
Cherokee County_NC,0.768921614,0.768921614,60.29999924,62.90000153,66.80000305,70.19999695,95,34.97,403.88,53.70000076
Garrett County_MD,0.768816888,0.768816888,52.29999924,54.90000153,58.20000076,60.59999847,82.5,48.43,399.97,47.40000153
Logan County_OH,0.768743575,0.768743575,43.70000076,46.5,50.40000153,53.59999847,81.30000305,25.42,299.77,42
Lawrence County_AL,0.76863575,0.76863575,47.90000153,50.70000076,55.29999924,58.5,85,24.48,339.08,42.79999924
Vinton County_OH,0.768159211,0.768159211,39.90000153,42.29999924,45.40000153,47.59999847,69.30000305,19.69,289.07,43.59999847
Polk County_TX,0.76808238,0.76808238,48.5,51.09999847,55.09999847,58,95,28.13,377.85,43.79999924
Preston County_WV,0.767911077,0.767911077,58.20000076,61.20000076,65.40000153,67.80000305,82.19999695,24.16,309.68,43.90000153
Logan County_CO,0.767850339,0.767850339,39.09999847,41.20000076,43.79999924,45.09999847,71.80000305,42.82,327.64,39.09999847
Lincoln County_WV,0.767816067,0.767816067,51.5,54.5,58.90000153,60.5,78.90000153,8.45,278.25,44
Gallatin County_KY,0.767731905,0.767731905,41.90000153,44.70000076,48.40000153,50.20000076,76.90000153,23.93,305.41,39.40000153
Bradley County_TN,0.767556965,0.767556965,42.79999924,45.5,49,51.40000153,73.40000153,39.03,389.7,40.20000076
Hardy County_WV,0.767493308,0.767493308,57.29999924,60.40000153,65.09999847,67.90000153,85.59999847,10.59,244.35,47
Mayes County_OK,0.766811013,0.766811013,44.70000076,47.5,52.09999847,54.90000153,74.90000153,16.34,298.27,40.5
Park County_WY,0.766465247,0.766465247,47.29999924,49.79999924,53.70000076,56.20000076,77.5,40.19,339.78,45.20000076
Magoffin County_KY,0.766293347,0.766293347,51.90000153,55.09999847,59.40000153,61.20000076,77.90000153,12.18,266.16,43
Barbour County_WV,0.766212344,0.766212344,51.29999924,53.90000153,57.59999847,59.70000076,76.5,15.52,350.4,42.40000153
Foster County_ND,0.766029239,0.766029239,55.29999924,58.79999924,63.20000076,65.30000305,82.80000305,56.48,425.09,44.5
Greene County_IL,0.766018927,0.766018927,44.59999847,47.09999847,50.79999924,53.5,74.59999847,34.62,336.91,43.70000076
Coffey County_KS,0.765962243,0.765962243,54.5,57.70000076,62.29999924,65.30000305,82.5,38.38,377.79,43.90000153
Taylor County_FL,0.765379667,0.765379667,41.09999847,43.40000153,47,48.90000153,73.09999847,16.96,305.29,42.09999847
Mercer County_WV,0.765377581,0.765377581,55.59999847,58.90000153,63.59999847,65.59999847,82.59999847,49.58,554.17,43.40000153
Fayette County_IN,0.765094697,0.765094697,41.90000153,44.40000153,48,50.90000153,76.5,26.54,339.04,43.09999847
Perry County_KY,0.765010357,0.765010357,63.20000076,67.59999847,73.30000305,75.90000153,92,163.63,1175.12,41.5
Brown County_IL,0.764752448,0.764752448,54.29999924,56.79999924,60,62.09999847,88,23.36,180.66,37.5
Knott County_KY,0.764555335,0.764555335,48.79999924,51.5,55.09999847,56.09999847,68.5,14.94,266.14,44.09999847
Jackson County_OH,0.764431536,0.764431536,48.70000076,52.09999847,56.59999847,59.29999924,81.59999847,23.99,374.95,40.09999847
Crockett County_TN,0.764311433,0.764311433,49.70000076,52.79999924,57.79999924,61.29999924,80.5,37.2,380.57,40.20000076
Monroe County_OH,0.76426971,0.76426971,48.59999847,51.20000076,55.29999924,58.09999847,81.30000305,18.76,311.35,46.29999924
Spencer County_KY,0.764191389,0.764191389,30.89999962,32.70000076,34.09999847,34.40000153,44.90000153,8.54,163.69,42.20000076
Rogers County_OK,0.763831854,0.763831854,48.20000076,51.20000076,55.59999847,58.09999847,82.30000305,21.82,262.47,39.59999847
Hamblen County_TN,0.763712406,0.763712406,43.59999847,46.40000153,50.5,52.90000153,71.59999847,61.89,522.27,41
Creek County_OK,0.763612509,0.763612509,45.20000076,48,52.20000076,55,73.59999847,16.94,276.28,40.29999924
Chariton County_MO,0.763061047,0.763061047,38.90000153,41.29999924,45.5,48.29999924,61.40000153,33.99,511.15,45.40000153
Iron County_UT,0.762916863,0.762916863,47.09999847,50.79999924,56.29999924,59.5,87.30000305,11.24,198.62,30.20000076
LaGrange County_IN,0.76271981,0.76271981,23.20000076,25.39999962,29.10000038,32.5,64,17.77,182.85,32.29999924
Morrow County_OH,0.762691677,0.762691677,42.79999924,45.20000076,48.79999924,51.70000076,75.59999847,11.38,223.04,42.90000153
Caldwell County_KY,0.762511671,0.762511671,53.09999847,56.29999924,61.40000153,64.80000305,83,23.76,367.55,42.59999847
Cloud County_KS,0.762338281,0.762338281,49.09999847,52.40000153,57.09999847,59.70000076,83.59999847,43.68,486.11,40.5
Elko County_NV,0.762097716,0.762097716,43.90000153,47.5,52.29999924,54.90000153,84.40000153,20.4,215.34,35.20000076
Walworth County_SD,0.762015522,0.762015522,51.40000153,55.40000153,59.20000076,62.20000076,84.69999695,41.92,493.52,43.79999924
Linn County_MO,0.76196295,0.76196295,47.59999847,50.5,55.20000076,58.90000153,84.30000305,25.33,320.02,42
Dickinson County_KS,0.761951089,0.761951089,59.59999847,63.09999847,68,70.80000305,86.30000305,43.34,404.14,42.09999847
Pike County_MO,0.761923313,0.761923313,38.09999847,40.5,44.20000076,46.79999924,74.19999695,9.01,286.02,40.09999847
Baldwin County_AL,0.761713743,0.761713743,52.5,55.40000153,59.90000153,62.40000153,86.90000153,27,334.44,44
Jasper County_GA,0.761643112,0.761643112,35.70000076,37.90000153,41.40000153,44.09999847,66.40000153,17.67,244.8,40.90000153
Lincoln County_NE,0.761580169,0.761580169,34.09999847,36.29999924,39.20000076,40.90000153,54,58.01,467,41.70000076
Bingham County_ID,0.761172473,0.761172473,49.59999847,53.40000153,60,64.5,83.19999695,15.96,236.11,34.59999847
Morgan County_IN,0.760861754,0.760861754,56.09999847,59.40000153,63.70000076,66.09999847,90.90000153,23.96,293.47,42.09999847
Rush County_IN,0.760842144,0.760842144,48.40000153,51.29999924,55.5,58.79999924,85.59999847,14.4,317.3,42.09999847
Lawrence County_IL,0.760822177,0.760822177,41.79999924,44,47.29999924,49.40000153,77.19999695,14.52,256.07,40.20000076
Warren County_IN,0.760509849,0.760509849,47.29999924,50.29999924,54.29999924,56.5,75.80000305,25.96,322.12,43.79999924
Pendleton County_WV,0.760317028,0.760317028,60.09999847,63,67.09999847,70,91.90000153,22.79,394.01,50.70000076
Upshur County_WV,0.760297418,0.760297418,51.20000076,53.90000153,58,60.09999847,83.19999695,30.68,327.86,41.90000153
Perry County_MS,0.759878397,0.759878397,38.79999924,41.09999847,44.70000076,47,66.80000305,8.64,285.2,41.59999847
Grimes County_TX,0.759848535,0.759848535,53.70000076,57,61.59999847,64.40000153,84.30000305,8.91,235.08,40.5
McLean County_KY,0.759723961,0.759723961,52.40000153,55.5,60.29999924,63.90000153,83.40000153,16.48,268.13,42.29999924
Camden County_MO,0.759713054,0.759713054,46.59999847,48.79999924,51.90000153,54,70,62.16,535.5,52.79999924
Kendall County_TX,0.759626269,0.759626269,62,65,69.90000153,72.90000153,93.30000305,11.33,281.7,42.59999847
Meigs County_OH,0.759382725,0.759382725,48.20000076,50.90000153,54.5,57.09999847,78.90000153,18.59,356.48,44.40000153
Missaukee County_MI,0.759337544,0.759337544,49.29999924,52.59999847,57.40000153,61,85.59999847,17.18,327.16,43
Burnet County_TX,0.759275019,0.759275019,54,57.09999847,61.40000153,64.09999847,88.5,37.48,335.99,44.79999924
Johnson County_TX,0.758669555,0.758669555,46.59999847,49.90000153,54.70000076,57.40000153,78,16.23,203.01,36.79999924
Coffee County_AL,0.758653224,0.758653224,48.29999924,51.40000153,56.09999847,58.70000076,80.90000153,36.92,323.22,39.29999924
Bleckley County_GA,0.758409262,0.758409262,37.29999924,39.29999924,42.20000076,44,69.30000305,32.52,310.15,38
McLean County_ND,0.758309245,0.758309245,47.59999847,50.70000076,55,57.79999924,75.19999695,40.83,321.56,45.90000153
Avery County_NC,0.758299828,0.758299828,57.40000153,59.59999847,62.40000153,64.5,90.5,11.2,312.92,46.09999847
Madison County_GA,0.758251309,0.758251309,44.09999847,46.79999924,50.70000076,53.20000076,77,3.89,207.22,40.29999924
Lemhi County_ID,0.758125782,0.758125782,48.5,51,54.09999847,56.5,73.40000153,14.7,377.36,52.59999847
Bradford County_FL,0.758069277,0.758069277,46.70000076,49.20000076,53,55,77,11.91,224.6,40.09999847
Hart County_KY,0.758064508,0.758064508,36.5,39.29999924,42.79999924,45.59999847,69.90000153,17.47,279.03,40.20000076
Mason County_WV,0.757921994,0.757921994,51.29999924,54.20000076,58.5,60.90000153,83.40000153,25.44,338.67,44.40000153
Morrison County_MN,0.757797301,0.757797301,51.29999924,54.40000153,58.59999847,61.5,87.40000153,26.48,307.43,42.5
Todd County_KY,0.757411897,0.757411897,43.59999847,47.09999847,52,55.70000076,79.40000153,10.58,213.27,37.90000153
Carter County_KY,0.757379591,0.757379591,50.20000076,53.40000153,57.5,59.79999924,73.30000305,14.77,243.07,41.90000153
Okfuskee County_OK,0.757305622,0.757305622,48.09999847,51.09999847,55.59999847,58,84.19999695,27.69,381.35,40.40000153
Stone County_MS,0.757044911,0.757044911,47.09999847,49.90000153,54.09999847,56.59999847,88.09999847,9.65,256.92,39.40000153
Weakley County_TN,0.756898463,0.756898463,39.29999924,41.40000153,44.5,46.29999924,68.80000305,32.09,377.77,38.70000076
Clay County_KS,0.756894052,0.756894052,62.59999847,66.5,71.69999695,74.5,90.09999847,45.81,412.28,43.20000076
Harrison County_OH,0.756629646,0.756629646,43.79999924,46.09999847,49.70000076,52.70000076,77.69999695,29.7,364.03,45.40000153
Garfield County_OK,0.756576002,0.756576002,51.79999924,55.79999924,61.40000153,64.40000153,85.09999847,62.66,431.81,36.70000076
Jackson County_IN,0.756575525,0.756575525,55.40000153,59.40000153,64.19999695,66.59999847,90.90000153,33.43,347.75,39.90000153
Boone County_WV,0.756324887,0.756324887,48.29999924,50.90000153,54.70000076,56.20000076,75.19999695,21.11,363.18,45.29999924
Humboldt County_NV,0.756273329,0.756273329,43.20000076,46.40000153,51.59999847,54.40000153,79.40000153,25.5,246.49,36.20000076
Carroll County_OH,0.756051242,0.756051242,44.79999924,47.29999924,50.90000153,53.59999847,78.19999695,13.86,256.64,45.79999924
Hunt County_TX,0.7560274,0.7560274,43.20000076,46.09999847,50.09999847,52.40000153,73,37.24,325.45,37.70000076
Karnes County_TX,0.755953491,0.755953491,55.70000076,59.20000076,64.19999695,67.69999695,88,30.5,271.79,35.5
Armstrong County_PA,0.755815208,0.755815208,61.59999847,64.59999847,68.80000305,71.30000305,95,37.02,357.49,47
Washington County_VA,0.755760849,0.755760849,58.90000153,61.5,65.30000305,67.5,90.09999847,51.65,490.17,47.29999924
Wabash County_IL,0.75566256,0.75566256,50.5,53.79999924,58.20000076,61.29999924,83.80000305,21.42,384.75,43.29999924
Edgar County_IL,0.755612493,0.755612493,50.09999847,52.90000153,56.70000076,59.29999924,83.59999847,42.37,452.78,45.59999847
Marshall County_KY,0.755382597,0.755382597,54.59999847,57.59999847,62.20000076,65.19999695,88.40000153,17.64,338.92,45.20000076
Richland County_IL,0.755177975,0.755177975,48.90000153,52.09999847,56.29999924,59,81,60.14,485.57,42.40000153
Breckinridge County_KY,0.754925966,0.754925966,50.5,53.79999924,57.79999924,59.79999924,77.09999847,20.82,304.1,43
Milam County_TX,0.754916787,0.754916787,45.09999847,47.90000153,52.20000076,55.09999847,72.80000305,13.14,274.04,42.09999847
Union County_KY,0.754903436,0.754903436,43.40000153,45.5,48.29999924,50.09999847,84.09999847,14.03,256.94,39.70000076
Miami County_IN,0.754853845,0.754853845,42,44.40000153,47.90000153,50.79999924,73.40000153,28.82,307.09,40.59999847
Madison County_NE,0.754788518,0.754788518,47.20000076,50.90000153,56.09999847,58.70000076,81.19999695,39.62,402.13,37.20000076
Carter County_OK,0.754607499,0.754607499,45.5,48.90000153,53.29999924,55.79999924,78.40000153,63.37,437.35,37.90000153
Clinton County_OH,0.754518449,0.754518449,50.29999924,53.5,57.79999924,60.5,86.69999695,37.38,340.92,40.29999924
Pike County_IN,0.754340827,0.754340827,59.59999847,63.29999924,68.40000153,72,95,23.88,315.38,43.40000153
Switzerland County_IN,0.754212797,0.754212797,32.09999847,34.09999847,37.79999924,40.70000076,66,11.24,208.38,42
Van Buren County_IA,0.754154563,0.754154563,42.59999847,45.29999924,49.59999847,52.90000153,82.69999695,26.23,331.35,43.5
Custer County_OK,0.753905177,0.753905177,49.70000076,53.29999924,58.09999847,59.90000153,87.90000153,42.25,345.84,31.60000038
Baxter County_AR,0.753843963,0.753843963,47.29999924,49.5,52.70000076,54.59999847,67.69999695,89.69,775.67,51.59999847
Walton County_FL,0.753746212,0.753746212,50.5,53.40000153,57.59999847,60,83.90000153,27.48,309.36,44
Rice County_KS,0.753427923,0.753427923,45,47.70000076,51.90000153,53.90000153,79,20.23,318.42,38.5
Breathitt County_KY,0.753400445,0.753400445,53.79999924,57.29999924,60.70000076,61.70000076,75.09999847,42.06,419.1,42.90000153
Lincoln County_MO,0.752911985,0.752911985,40.09999847,43.20000076,47.20000076,49.70000076,78.30000305,10.88,199.88,37.29999924
Tipton County_IN,0.752833903,0.752833903,46.79999924,49.40000153,52.79999924,55.40000153,75.5,43.59,348.04,44.70000076
Kerr County_TX,0.752532005,0.752532005,51.20000076,54,57.59999847,59.5,75.30000305,39.5,487.58,47.90000153
Carbon County_WY,0.752400935,0.752400935,47.5,50.70000076,55.09999847,57.90000153,76.09999847,19.8,284.66,39.20000076
Adams County_IN,0.752058566,0.752058566,34.29999924,37.79999924,43.09999847,47.29999924,78,21.13,247.21,33.5
Wayne County_IA,0.752010286,0.752010286,42.79999924,45.70000076,50.5,54.20000076,77.90000153,47.63,399.51,40.59999847
Bedford County_TN,0.751990795,0.751990795,44.40000153,47.5,52.20000076,55.20000076,81.09999847,24.45,266.63,37.59999847
Irwin County_GA,0.751919389,0.751919389,37.5,39.59999847,42.59999847,44.20000076,68.40000153,33.27,362.86,39.79999924
Webster County_KY,0.751877189,0.751877189,47.09999847,50.40000153,55,57.79999924,81,7.8,263.79,41.09999847
Morgan County_WV,0.751811385,0.751811385,41.20000076,43,45.79999924,47.79999924,69.09999847,28.45,350.15,49.09999847
Jay County_IN,0.751802385,0.751802385,40.29999924,43.29999924,47.79999924,51,82.59999847,16.3,260.77,40
Aransas County_TX,0.751749396,0.751749396,57.09999847,59.90000153,63.90000153,65.80000305,82,11.02,352.92,49.79999924
Pratt County_KS,0.751643538,0.751643538,51,54.20000076,58.70000076,61,77.80000305,61,425.88,39.5
Surry County_NC,0.751623988,0.751623988,54.09999847,57.09999847,61.40000153,63.70000076,87.09999847,75.33,578.06,44.20000076
Eddy County_NM,0.751614869,0.751614869,48.20000076,52,56.70000076,59.29999924,76.40000153,31.19,281.39,35.59999847
San Augustine County_TX,0.751374304,0.751374304,40.59999847,42.79999924,46.29999924,48.79999924,61.70000076,37.87,520.07,49.59999847
New Madrid County_MO,0.751310349,0.751310349,34.5,36.79999924,40.29999924,42.79999924,60,21.2,434.05,42.29999924
Sullivan County_TN,0.751240611,0.751240611,57.79999924,60.70000076,64.5,66.69999695,86.69999695,90.48,763.95,45.09999847
Fayette County_OH,0.751110077,0.751110077,45.29999924,48.09999847,52.5,55.29999924,81.40000153,29.06,366.36,40.70000076
Hardin County_OH,0.751037955,0.751037955,39.29999924,41.79999924,45.5,48.20000076,80.59999847,15.68,277.59,36
Greene County_IN,0.75101459,0.75101459,42.79999924,45.20000076,48.5,50.79999924,67.90000153,32.81,299.49,43.29999924
Randolph County_IN,0.750858188,0.750858188,47.40000153,50.40000153,54.70000076,58,84.69999695,22.14,314.92,43
Washington County_IN,0.750803173,0.750803173,41.5,44.09999847,47.59999847,50.29999924,74.30000305,17.44,287.52,41.79999924
Union Parish_LA,0.750557959,0.750557959,46.40000153,49.20000076,53.20000076,55.40000153,74,27.03,380.73,43.29999924
Ellsworth County_KS,0.750534594,0.750534594,57.90000153,60.5,63.90000153,65.69999695,80.19999695,39.46,374.05,42.59999847
Stanly County_NC,0.750110507,0.750110507,45.70000076,48.40000153,52.20000076,54.70000076,81.59999847,26.8,343.08,41.29999924
Mohave County_AZ,0.750059664,0.750059664,42.90000153,44.79999924,47.59999847,49.5,65.19999695,61.33,584.82,53.20000076
Caldwell County_NC,0.749935806,0.749935806,49.29999924,51.90000153,55.5,57.79999924,82.69999695,43.37,442.07,44.79999924
Elliott County_KY,0.749916553,0.749916553,36.40000153,38.09999847,40.20000076,41.29999924,47.09999847,16.26,260.13,43.40000153
Newton County_IN,0.749810338,0.749810338,33.5,35.40000153,37.90000153,39.90000153,60.40000153,28.97,333.14,43.40000153
Bourbon County_KS,0.749618292,0.749618292,37.90000153,40.59999847,44.70000076,47.20000076,67.19999695,13.96,318.37,38.70000076
Fillmore County_NE,0.749364674,0.749364674,53.20000076,56.09999847,59.59999847,62.20000076,87.30000305,28.85,429.14,45
Giles County_VA,0.749346137,0.749346137,45.79999924,48.29999924,52,54.5,69.5,16.91,417.22,45.59999847
Floyd County_KY,0.749098003,0.749098003,58.09999847,61.70000076,66.59999847,68.5,80.40000153,58.97,503.49,42.20000076
Colorado County_TX,0.749072671,0.749072671,51,54.29999924,59.29999924,62.09999847,80.59999847,22.3,381,42.29999924
Taylor County_KY,0.749061286,0.749061286,49,52.40000153,56.59999847,58.70000076,80.90000153,41.93,395.65,37.90000153
Wetzel County_WV,0.748912573,0.748912573,58.09999847,61.20000076,65.5,68,89.69999695,31.05,426.96,45.70000076
Gulf County_FL,0.748866856,0.748866856,53.5,56.09999847,60.40000153,62.79999924,83.80000305,9.05,346.03,49.59999847
Hale County_TX,0.748852253,0.748852253,43.70000076,46.70000076,51.90000153,55.09999847,78.80000305,51.21,292.05,33.90000153
Huntingdon County_PA,0.748552144,0.748552144,52.79999924,55.20000076,58.59999847,61.29999924,79.19999695,41.01,311.47,43.79999924
Paulding County_OH,0.748494744,0.748494744,43.20000076,45.79999924,49.90000153,53.09999847,80.40000153,24.38,231.04,41.20000076
Charlton County_GA,0.748467624,0.748467624,25.89999962,27.29999924,29.39999962,30.20000076,56.5,9.4,215.42,39.09999847
Lassen County_CA,0.748435557,0.748435557,38.59999847,40.5,43.29999924,44.79999924,78,15.38,215.33,37.79999924
Ida County_IA,0.748246312,0.748246312,49.70000076,52.79999924,58.70000076,62.70000076,82.30000305,58.94,435.6,41.20000076
Houston County_TX,0.748119116,0.748119116,42.09999847,44.29999924,47.79999924,50.40000153,63.29999924,24.73,356.55,44.09999847
Clarion County_PA,0.747858226,0.747858226,45,47.40000153,50.59999847,52.59999847,82.30000305,41.45,375.44,41.59999847
Pawnee County_KS,0.747787595,0.747787595,55.79999924,58.5,61.20000076,63.59999847,83.40000153,17.67,375.9,45.20000076
Marion County_TN,0.747661412,0.747661412,47.20000076,50,53.90000153,56.59999847,79.30000305,14.2,355.3,44.20000076
Jackson County_WV,0.74718684,0.74718684,53.20000076,56.09999847,60.40000153,62.90000153,85.40000153,25.6,329.15,44.09999847
Ottawa County_OK,0.747071147,0.747071147,40.29999924,43.20000076,47.70000076,50.29999924,77.90000153,41.2,387.94,37.40000153
Tioga County_PA,0.746951342,0.746951342,48,50.59999847,53.79999924,55.5,79.09999847,43.49,338.88,45
Henry County_TN,0.746926308,0.746926308,48.79999924,51.5,55.5,58.40000153,79.90000153,38.77,480.78,46.20000076
Page County_VA,0.746763647,0.746763647,38.40000153,40.59999847,43.70000076,45.79999924,64.19999695,35.28,364.18,45.29999924
Sevier County_AR,0.746635914,0.746635914,47.5,51.40000153,57.5,60.29999924,72.5,8.24,231.9,35.29999924
Bartow County_GA,0.746512353,0.746512353,38.09999847,40.70000076,44.29999924,46.70000076,70.90000153,33.11,333.44,38.29999924
Limestone County_TX,0.74645412,0.74645412,37.5,39.90000153,43.29999924,45.40000153,60.5,32.55,384.74,41
Lonoke County_AR,0.746330976,0.746330976,49.29999924,52.70000076,57.59999847,59.20000076,84.40000153,8.16,211.05,37.20000076
Carroll County_IN,0.746287525,0.746287525,38.29999924,40.59999847,43.90000153,46.29999924,57.59999847,11.25,205.93,43
Randolph County_MO,0.746276975,0.746276975,39.20000076,41.59999847,45,47.29999924,73.30000305,30.29,358.24,39.29999924
Crawford County_OH,0.746205151,0.746205151,46.09999847,48.79999924,52.90000153,55.90000153,79.80000305,55.08,446.42,43.29999924
Pershing County_NV,0.746120691,0.746120691,36.90000153,38.59999847,41,41.90000153,51,20.77,262.57,42.29999924
Crawford County_IL,0.746001482,0.746001482,52.29999924,55.29999924,59.09999847,61.29999924,89.09999847,25.72,304.95,41.90000153
Pickens County_SC,0.745612204,0.745612204,47.70000076,50.09999847,53,54.29999924,86.30000305,34.56,272.86,36.40000153
Christian County_MO,0.745532572,0.745532572,47.09999847,50.09999847,54.59999847,56.70000076,79.80000305,6.78,179.78,38.70000076
Fergus County_MT,0.745521367,0.745521367,48.20000076,50.90000153,54.59999847,57.29999924,82,38.74,438.15,44.90000153
York County_NE,0.745286942,0.745286942,53.29999924,56.79999924,61.40000153,64,82.59999847,12.64,300.48,39.70000076
Raleigh County_WV,0.745272756,0.745272756,55,58,62.79999924,65,82.40000153,81.2,741.89,42.70000076
Clark County_IL,0.745182514,0.745182514,51.09999847,54.20000076,58.40000153,61.20000076,86.5,17.65,324.18,42.59999847
Alleghany County_NC,0.74506253,0.74506253,63.40000153,66.40000153,70.09999847,73.09999847,90.30000305,19.01,376.5,51.40000153
Menifee County_KY,0.745003223,0.745003223,45.40000153,47.59999847,50.70000076,52.59999847,67.69999695,20.99,280.92,46.09999847
Pierce County_ND,0.744830847,0.744830847,46,48.70000076,53.20000076,55,76.90000153,80.95,462.94,44.29999924
Bon Homme County_SD,0.744751751,0.744751751,59.79999924,63.29999924,67.09999847,70.19999695,95,32.79,342.17,40.90000153
Clinton County_IL,0.744457185,0.744457185,60.70000076,64.40000153,68.59999847,70.30000305,89.59999847,15.49,260.65,41.09999847
Etowah County_AL,0.744384825,0.744384825,42,44.59999847,48.20000076,50.5,72.19999695,73.96,556.31,41.79999924
Henry County_MO,0.74406749,0.74406749,47.20000076,50,54,56.29999924,76.40000153,19.36,358.91,43.29999924
Kay County_OK,0.744043112,0.744043112,44.40000153,47.5,52.09999847,54.5,77.5,47.11,397.65,38.59999847
Washington County_TX,0.744000435,0.744000435,50.70000076,53.70000076,57.90000153,60,81.19999695,25.91,322.09,42.09999847
Andrew County_MO,0.74394995,0.74394995,40.09999847,42.5,46.20000076,48.59999847,61.59999847,11.67,232.75,42.29999924
Sullivan County_IN,0.743940413,0.743940413,51.40000153,54.09999847,57.79999924,60,83.09999847,23.61,301.09,41.5
Trigg County_KY,0.743899107,0.743899107,48.09999847,50.79999924,55,58.09999847,77.80000305,13.39,332.58,46.29999924
Washington County_UT,0.743777335,0.743777335,53.40000153,57.09999847,62.5,65.5,85.30000305,37.29,343.05,39
Mississippi County_MO,0.74369216,0.74369216,43.90000153,46.40000153,50.29999924,53.29999924,76.09999847,12.76,326.21,40.29999924
Hart County_GA,0.743636072,0.743636072,39.09999847,41.29999924,44.70000076,47.40000153,69.90000153,7.19,275.28,45
Richardson County_NE,0.743347824,0.743347824,53.5,56.5,60.5,62.90000153,78,29.64,463.98,46
Humphreys County_TN,0.743079185,0.743079185,42.20000076,44.70000076,48.40000153,51.29999924,76.80000305,17.18,356.57,43
Grayson County_TX,0.74299705,0.74299705,45.70000076,48.79999924,53.40000153,56.5,80.19999695,73.42,487.53,39.5
Wyandot County_OH,0.742932379,0.742932379,48.40000153,51.20000076,55.40000153,58.70000076,83.5,29.94,331.67,42.70000076
Randolph County_IL,0.742857158,0.742857158,53.09999847,56,59.70000076,62.09999847,83.90000153,39.48,370.91,41.90000153
Marion County_MO,0.742807925,0.742807925,43.09999847,46,50,52.70000076,82.90000153,64.87,523.53,39.59999847
Terrebonne Parish_LA,0.742625415,0.742625415,46.40000153,49.79999924,54.90000153,57.90000153,82,29.8,340.91,37.79999924
Wayne County_WV,0.742609322,0.742609322,55.70000076,58.5,62.5,64.80000305,80.80000305,17.92,277.42,44.79999924
Marshall County_TN,0.742236853,0.742236853,43.70000076,46.5,50.70000076,53.79999924,79.90000153,11.72,268.69,39.59999847
Perry County_PA,0.742049336,0.742049336,50.79999924,53.79999924,57.79999924,60.5,87.09999847,14.79,236.81,43.5
Lawrence County_IN,0.742021382,0.742021382,51.09999847,54,57.90000153,61,80.59999847,35.5,362.55,43.20000076
Winn Parish_LA,0.74200803,0.74200803,48.70000076,51.70000076,55.79999924,59,71.59999847,34.85,391.46,41.20000076
Sumner County_KS,0.741998315,0.741998315,44.79999924,47.59999847,52.20000076,55,73.09999847,19.21,337.73,41.09999847
Roane County_TN,0.74198401,0.74198401,45.20000076,47.29999924,50.5,52.79999924,68.40000153,39.27,434.88,47.20000076
Bottineau County_ND,0.741861165,0.741861165,51.90000153,54.90000153,59,61.5,85.69999695,23.47,250.39,43.90000153
Taylor County_WV,0.741839349,0.741839349,48.29999924,50.59999847,54.29999924,55.70000076,69.5,24.25,331.68,44.5
Clay County_NC,0.741621912,0.741621912,57.79999924,60.40000153,63.90000153,67.19999695,87.80000305,40.68,360.77,54.59999847
LaMoure County_ND,0.741324902,0.741324902,49.70000076,52.70000076,56.20000076,59.20000076,75.09999847,36.89,245.94,48.90000153
Montgomery County_KS,0.741291642,0.741291642,47.09999847,50.09999847,54.59999847,57,78.19999695,42.37,424,40.59999847
Marshall County_WV,0.741122186,0.741122186,46,48.20000076,51.79999924,53.79999924,68.90000153,47.15,384.53,46.40000153
Perry County_OH,0.741049469,0.741049469,41.90000153,44.59999847,48.40000153,51.29999924,78.09999847,16.07,264.24,41
Giles County_TN,0.741043687,0.741043687,40.40000153,42.79999924,46.29999924,48.90000153,73.19999695,37.98,400.1,43.20000076
